"","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Agg.Entropy..bits.","Avg.Entropy..bits.","BW.90...Hz.","Center.Freq..Hz.","Delta.Time..s.","Freq.5...Hz.","Freq.95...Hz.","Max.Freq..Hz.","Begin.File","Begin.Path","Signal.Type","song.analyzed","num.notes","num.unique.notes","buzzy.or.clear","Song.ID.1","Source"
"1370",2,"Waveform 1",1,37.32769147,38.59578471,3251.9,7372.9,NA,NA,NA,NA,1.268,NA,NA,NA,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","1",10,5,"buzzy","SRF12M04","Field Season"
"1371",2,"Spectrogram 1",1,37.32769147,38.59578471,3251.9,7372.9,4.615,3.33,2067.2,5426.4,1.268,4392.8,6460,6201.6,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","1",10,5,"buzzy","SRF12M04","Field Season"
"1372",2,"Selection Spectrum 1",1,37.32769147,38.59578471,3251.9,7372.9,4.606,4.606,1981.1,5426.4,1.268,4478.9,6460,5340.2,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","1",10,5,"buzzy","SRF12M04","Field Season"
"1373",3,"Waveform 1",1,105.790646,107.1133736,3187,6886.1,NA,NA,NA,NA,1.323,NA,NA,NA,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","5",10,5,"buzzy","SRF12M04","Field Season"
"1374",3,"Spectrogram 1",1,105.790646,107.1133736,3187,6886.1,4.22,3.345,1722.7,5168,1.323,4392.8,6115.4,4478.9,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","5",10,5,"buzzy","SRF12M04","Field Season"
"1375",3,"Selection Spectrum 1",1,105.790646,107.1133736,3187,6886.1,4.22,4.22,1722.7,5168,1.323,4392.8,6115.4,5168,"SRF12M03_2 + SRF12M04_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M03_2 + SRF12M04_1.WAV.wav","song","5",10,5,"buzzy","SRF12M04","Field Season"
"1376",1,"Waveform 1",1,163.9713586,165.5408728,3883,7898.4,NA,NA,NA,NA,1.57,NA,NA,NA,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","6",13,6,"clear","SRF12M04","Field Season"
"1377",1,"Spectrogram 1",1,163.9713586,165.5408728,3883,7898.4,4.082,3.047,2756.2,6115.4,1.57,4651.2,7407.4,6115.4,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","6",13,6,"clear","SRF12M04","Field Season"
"1378",1,"Selection Spectrum 1",1,163.9713586,165.5408728,3883,7898.4,4.105,4.105,2756.2,6115.4,1.57,4651.2,7407.4,6115.4,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","6",13,6,"clear","SRF12M04","Field Season"
"1379",2,"Waveform 1",1,342.0548041,343.5917245,4018,8202.1,NA,NA,NA,NA,1.537,NA,NA,NA,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","15",12,5,"clear","SRF12M04","Field Season"
"1380",2,"Spectrogram 1",1,342.0548041,343.5917245,4018,8202.1,4.519,2.499,2928.5,6029.3,1.537,4478.9,7407.4,5426.4,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","15",12,5,"clear","SRF12M04","Field Season"
"1381",2,"Selection Spectrum 1",1,342.0548041,343.5917245,4018,8202.1,4.517,4.517,2928.5,6029.3,1.537,4478.9,7407.4,5340.2,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","15",12,5,"clear","SRF12M04","Field Season"
"1382",3,"Waveform 1",1,249.9732528,251.5126805,4018,8033.4,NA,NA,NA,NA,1.539,NA,NA,NA,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","11",12,5,"clear","SRF12M04","Field Season"
"1383",3,"Spectrogram 1",1,249.9732528,251.5126805,4018,8033.4,3.619,2.777,2153.3,6115.4,1.539,5254.1,7407.4,6115.4,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","11",12,5,"clear","SRF12M04","Field Season"
"1384",3,"Selection Spectrum 1",1,249.9732528,251.5126805,4018,8033.4,3.612,3.612,2153.3,6115.4,1.539,5254.1,7407.4,6115.4,"SRF12M04_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M04_2.WAV.wav","song","11",12,5,"clear","SRF12M04","Field Season"
"1385",4,"Waveform 1",1,103.274082,104.4830915,3740.4,6498.6,NA,NA,NA,NA,1.209,NA,NA,NA,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","7",7,4,"buzzy","SRF12M05","Field Season"
"1386",4,"Spectrogram 1",1,103.274082,104.4830915,3740.4,6498.6,4.194,3.506,2153.3,5857,1.209,4048.2,6201.6,6201.6,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","7",7,4,"buzzy","SRF12M05","Field Season"
"1387",4,"Selection Spectrum 1",1,103.274082,104.4830915,3740.4,6498.6,4.2,4.2,2239.5,5857,1.209,4048.2,6287.7,6029.3,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","7",7,4,"buzzy","SRF12M05","Field Season"
"1388",3,"Waveform 1",1,110.6360064,111.6510896,3805.3,6271.4,NA,NA,NA,NA,1.015,NA,NA,NA,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","8",6,4,"buzzy","SRF12M05","Field Season"
"1389",3,"Spectrogram 1",1,110.6360064,111.6510896,3805.3,6271.4,4.03,3.285,2067.2,5857,1.015,4048.2,6115.4,6029.3,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","8",6,4,"buzzy","SRF12M05","Field Season"
"1390",3,"Selection Spectrum 1",1,110.6360064,111.6510896,3805.3,6271.4,4.055,4.055,2067.2,5857,1.015,4048.2,6115.4,6029.3,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","8",6,4,"buzzy","SRF12M05","Field Season"
"1391",1,"Waveform 1",1,117.1669946,118.2101647,3610.6,6401.2,NA,NA,NA,NA,1.043,NA,NA,NA,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","9",6,4,"buzzy","SRF12M05","Field Season"
"1392",1,"Spectrogram 1",1,117.1669946,118.2101647,3610.6,6401.2,3.973,3.496,2067.2,5857,1.043,4048.2,6115.4,5943.2,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","9",6,4,"buzzy","SRF12M05","Field Season"
"1393",1,"Selection Spectrum 1",1,117.1669946,118.2101647,3610.6,6401.2,3.956,3.956,2067.2,5857,1.043,4048.2,6115.4,5943.2,"SRF12M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF12M05.WAV.wav","song","9",6,4,"buzzy","SRF12M05","Field Season"
"1394",3,"Waveform 1",1,32.94853718,34.06684161,3841.1,7053.3,NA,NA,NA,NA,1.118,NA,NA,NA,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","1",8,4,"clear","SRF13M01","Field Season"
"1395",3,"Spectrogram 1",1,32.94853718,34.06684161,3841.1,7053.3,4.222,3.303,1808.8,5857,1.118,4995.7,6804.5,6201.6,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","1",8,4,"clear","SRF13M01","Field Season"
"1396",3,"Selection Spectrum 1",1,32.94853718,34.06684161,3841.1,7053.3,4.205,4.205,1722.7,5857,1.118,5081.8,6804.5,5857,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","1",8,4,"clear","SRF13M01","Field Season"
"1397",2,"Waveform 1",1,63.76753021,65.09275498,3652.1,7289.5,NA,NA,NA,NA,1.325,NA,NA,NA,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","3",9,4,"clear","SRF13M01","Field Season"
"1398",2,"Spectrogram 1",1,63.76753021,65.09275498,3652.1,7289.5,4.347,3.625,1808.8,5770.9,1.325,4995.7,6804.5,5081.8,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","3",9,4,"clear","SRF13M01","Field Season"
"1399",2,"Selection Spectrum 1",1,63.76753021,65.09275498,3652.1,7289.5,4.347,4.347,1808.8,5770.9,1.325,4995.7,6804.5,5081.8,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","3",9,4,"clear","SRF13M01","Field Season"
"1400",1,"Waveform 1",1,53.32131797,54.68557253,3604.9,7242.3,NA,NA,NA,NA,1.364,NA,NA,NA,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","2",9,4,"clear","SRF13M01","Field Season"
"1401",1,"Spectrogram 1",1,53.32131797,54.68557253,3604.9,7242.3,4.415,3.43,2325.6,5770.9,1.364,4392.8,6718.4,5081.8,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","2",9,4,"clear","SRF13M01","Field Season"
"1402",1,"Selection Spectrum 1",1,53.32131797,54.68557253,3604.9,7242.3,4.421,4.421,2325.6,5770.9,1.364,4392.8,6718.4,5857,"SRF13M01_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M01_1.WAV.wav","song","2",9,4,"clear","SRF13M01","Field Season"
"1403",5,"Waveform 1",1,306.4276006,307.9913115,3937,8250.7,NA,NA,NA,NA,1.564,NA,NA,NA,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","11",11,5,"clear","SRF13M02","Field Season"
"1404",5,"Spectrogram 1",1,306.4276006,307.9913115,3937,8250.7,3.553,3.954,2067.2,6718.4,1.564,4823.4,6890.6,6718.4,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","11",11,5,"clear","SRF13M02","Field Season"
"1405",5,"Selection Spectrum 1",1,306.4276006,307.9913115,3937,8250.7,3.55,3.55,2067.2,6718.4,1.564,4823.4,6890.6,6718.4,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","11",11,5,"clear","SRF13M02","Field Season"
"1406",1,"Waveform 1",1,30.64812724,31.90195477,3502,6163.6,NA,NA,NA,NA,1.254,NA,NA,NA,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","2",6,4,"clear","SRF13M02","Field Season"
"1407",1,"Spectrogram 1",1,30.64812724,31.90195477,3502,6163.6,3.23,2.85,1808.8,4909.6,1.254,4134.4,5943.2,4909.6,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","2",6,4,"clear","SRF13M02","Field Season"
"1408",1,"Selection Spectrum 1",1,30.64812724,31.90195477,3502,6163.6,3.225,3.225,1808.8,4909.6,1.254,4134.4,5943.2,4909.6,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","2",6,4,"clear","SRF13M02","Field Season"
"1409",3,"Waveform 1",1,185.1677015,186.7374919,3891.2,7149.3,NA,NA,NA,NA,1.57,NA,NA,NA,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","6",11,5,"clear","SRF13M02","Field Season"
"1410",3,"Spectrogram 1",1,185.1677015,186.7374919,3891.2,7149.3,4.065,3.716,2411.7,6632.2,1.57,4478.9,6890.6,6718.4,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","6",11,5,"clear","SRF13M02","Field Season"
"1411",3,"Selection Spectrum 1",1,185.1677015,186.7374919,3891.2,7149.3,4.066,4.066,2411.7,6632.2,1.57,4478.9,6890.6,6718.4,"SRF13M02_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_1.WAV.wav","song","6",11,5,"clear","SRF13M02","Field Season"
"1412",1,"Waveform 1",1,60.74217704,61.97634102,3257.6,7174.1,NA,NA,NA,NA,1.234,NA,NA,NA,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","4",10,5,"buzzy","SRF13M02","Field Season"
"1413",1,"Spectrogram 1",1,60.74217704,61.97634102,3257.6,7174.1,4.91,3.346,2756.2,5254.1,1.234,4048.2,6804.5,4220.5,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","4",10,5,"buzzy","SRF13M02","Field Season"
"1414",1,"Selection Spectrum 1",1,60.74217704,61.97634102,3257.6,7174.1,4.924,4.924,2756.2,5254.1,1.234,4048.2,6804.5,4220.5,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","4",10,5,"buzzy","SRF13M02","Field Season"
"1415",3,"Waveform 1",1,77.70909678,79.03915264,3299.1,7174.1,NA,NA,NA,NA,1.33,NA,NA,NA,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","6",10,5,"buzzy","SRF13M02","Field Season"
"1416",3,"Spectrogram 1",1,77.70909678,79.03915264,3299.1,7174.1,4.845,3.598,2928.5,4995.7,1.33,3962.1,6890.6,4823.4,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","6",10,5,"buzzy","SRF13M02","Field Season"
"1417",3,"Selection Spectrum 1",1,77.70909678,79.03915264,3299.1,7174.1,4.85,4.85,3014.6,4995.7,1.33,3962.1,6976.8,4823.4,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","6",10,5,"buzzy","SRF13M02","Field Season"
"1418",4,"Waveform 1",1,38.33339837,39.88365039,3343.7,7263.2,NA,NA,NA,NA,1.55,NA,NA,NA,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","3",11,5,"buzzy","SRF13M02","Field Season"
"1419",4,"Spectrogram 1",1,38.33339837,39.88365039,3343.7,7263.2,4.368,2.957,2584,5340.2,1.55,4306.6,6890.6,6029.3,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","3",11,5,"buzzy","SRF13M02","Field Season"
"1420",4,"Selection Spectrum 1",1,38.33339837,39.88365039,3343.7,7263.2,4.363,4.363,2584,5340.2,1.55,4306.6,6890.6,5254.1,"SRF13M02_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M02_3.WAV.wav","song","3",11,5,"buzzy","SRF13M02","Field Season"
"1421",1,"Waveform 1",1,33.66908885,34.9814841,3629.4,7337,NA,NA,NA,NA,1.312,NA,NA,NA,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","3",8,4,"clear","SRF13M03","Field Season"
"1422",1,"Spectrogram 1",1,33.66908885,34.9814841,3629.4,7337,4.709,3.226,2756.2,5770.9,1.312,4220.5,6976.8,5340.2,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","3",8,4,"clear","SRF13M03","Field Season"
"1423",1,"Selection Spectrum 1",1,33.66908885,34.9814841,3629.4,7337,4.706,4.706,2670.1,5770.9,1.312,4220.5,6890.6,5340.2,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","3",8,4,"clear","SRF13M03","Field Season"
"1424",4,"Waveform 1",1,2.199944566,3.553139667,3352.7,7447.6,NA,NA,NA,NA,1.353,NA,NA,NA,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","1",8,4,"clear","SRF13M03","Field Season"
"1425",4,"Spectrogram 1",1,2.199944566,3.553139667,3352.7,7447.6,4.605,3.437,2153.3,5943.2,1.353,4565,6718.4,5943.2,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","1",8,4,"clear","SRF13M03","Field Season"
"1426",4,"Selection Spectrum 1",1,2.199944566,3.553139667,3352.7,7447.6,4.604,4.604,2153.3,5943.2,1.353,4565,6718.4,6115.4,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","1",8,4,"clear","SRF13M03","Field Season"
"1427",5,"Waveform 1",1,61.25421444,62.82500876,3408,7226.3,NA,NA,NA,NA,1.571,NA,NA,NA,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","4",9,4,"clear","SRF13M03","Field Season"
"1428",5,"Spectrogram 1",1,61.25421444,62.82500876,3408,7226.3,4.592,3.051,2239.5,5340.2,1.571,4565,6804.5,6115.4,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","4",9,4,"clear","SRF13M03","Field Season"
"1429",5,"Selection Spectrum 1",1,61.25421444,62.82500876,3408,7226.3,4.591,4.591,2239.5,5340.2,1.571,4565,6804.5,5340.2,"SRF13M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M03.WAV.wav","song","4",9,4,"clear","SRF13M03","Field Season"
"1430",1,"Waveform 1",1,43.22712549,44.66083669,3302.1,7705.3,NA,NA,NA,NA,1.434,NA,NA,NA,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","4",9,4,"clear","SRF13M04","Field Season"
"1431",1,"Spectrogram 1",1,43.22712549,44.66083669,3302.1,7705.3,4.408,3.643,2325.6,5943.2,1.434,4737.3,7062.9,6201.6,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","4",9,4,"clear","SRF13M04","Field Season"
"1432",1,"Selection Spectrum 1",1,43.22712549,44.66083669,3302.1,7705.3,4.403,4.403,2239.5,5943.2,1.434,4823.4,7062.9,5943.2,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","4",9,4,"clear","SRF13M04","Field Season"
"1433",2,"Waveform 1",1,25.82898081,27.27735163,3176.6,7528,NA,NA,NA,NA,1.448,NA,NA,NA,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","2",9,4,"clear","SRF13M04","Field Season"
"1434",2,"Spectrogram 1",1,25.82898081,27.27735163,3176.6,7528,3.779,3.161,2067.2,5857,1.448,4995.7,7062.9,5943.2,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","2",9,4,"clear","SRF13M04","Field Season"
"1435",2,"Selection Spectrum 1",1,25.82898081,27.27735163,3176.6,7528,3.78,3.78,2067.2,5857,1.448,4995.7,7062.9,5857,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","2",9,4,"clear","SRF13M04","Field Season"
"1436",3,"Waveform 1",1,34.84688201,36.06266139,3469.4,7444.3,NA,NA,NA,NA,1.216,NA,NA,NA,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","3",8,4,"clear","SRF13M04","Field Season"
"1437",3,"Spectrogram 1",1,34.84688201,36.06266139,3469.4,7444.3,4.729,3.142,2670.1,5857,1.216,4392.8,7062.9,4995.7,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","3",8,4,"clear","SRF13M04","Field Season"
"1438",3,"Selection Spectrum 1",1,34.84688201,36.06266139,3469.4,7444.3,4.73,4.73,2670.1,5857,1.216,4392.8,7062.9,5943.2,"SRF13M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Terrace/SRF13M04.WAV.wav","song","3",8,4,"clear","SRF13M04","Field Season"
"1439",1,"Waveform 1",1,234.5610272,236.0051327,3458.9,7657.7,NA,NA,NA,NA,1.444,NA,NA,NA,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","17",9,4,"clear","SRF14M01","Field Season"
"1440",1,"Spectrogram 1",1,234.5610272,236.0051327,3458.9,7657.7,4.515,2.82,5770.9,2584,1.444,4478.9,7062.9,5770.9,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","17",9,4,"clear","SRF14M01","Field Season"
"1441",1,"Selection Spectrum 1",1,234.5610272,236.0051327,3458.9,7657.7,4.504,4.504,5770.9,2584,1.444,4478.9,7062.9,5770.9,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","17",9,4,"clear","SRF14M01","Field Season"
"1442",2,"Waveform 1",1,196.3706679,197.5317351,4136.5,7851.4,NA,NA,NA,NA,1.161,NA,NA,NA,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","16",10,5,"clear","SRF14M01","Field Season"
"1443",2,"Spectrogram 1",1,196.3706679,197.5317351,4136.5,7851.4,4.175,3.28,5684.8,2153.3,1.161,4995.7,7149,5684.8,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","16",10,5,"clear","SRF14M01","Field Season"
"1444",2,"Selection Spectrum 1",1,196.3706679,197.5317351,4136.5,7851.4,4.177,4.177,5684.8,2153.3,1.161,4995.7,7149,5684.8,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","16",10,5,"clear","SRF14M01","Field Season"
"1445",3,"Waveform 1",1,64.9011176,66.3014039,3639.7,7380.1,NA,NA,NA,NA,1.4,NA,NA,NA,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","5",9,4,"clear","SRF14M01","Field Season"
"1446",3,"Spectrogram 1",1,64.9011176,66.3014039,3639.7,7380.1,4.563,3.338,5684.8,2325.6,1.4,4306.6,6632.2,5857,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","5",9,4,"clear","SRF14M01","Field Season"
"1447",3,"Selection Spectrum 1",1,64.9011176,66.3014039,3639.7,7380.1,4.57,4.57,5684.8,2325.6,1.4,4306.6,6632.2,5168,"SRF14M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M01.WAV.wav","song","5",9,4,"clear","SRF14M01","Field Season"
"1448",1,"Waveform 1",1,19.7217939,21.08689457,3401,6802.4,NA,NA,NA,NA,1.365,NA,NA,NA,"SRF14M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M02.WAV.wav","song","1",10,6,"buzzy","SRF14M02","Field Season"
"1449",1,"Spectrogram 1",1,19.7217939,21.08689457,3401,6802.4,3.58,3.394,4995.7,1205.9,1.365,4392.8,5598.6,5512.5,"SRF14M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M02.WAV.wav","song","1",10,6,"buzzy","SRF14M02","Field Season"
"1450",1,"Selection Spectrum 1",1,19.7217939,21.08689457,3401,6802.4,3.583,3.583,4995.7,1205.9,1.365,4392.8,5598.6,5512.5,"SRF14M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Kitimat/SRF14M02.WAV.wav","song","1",10,6,"buzzy","SRF14M02","Field Season"
